0,1,2,3,4,5,6,7,8,9,10,11
0359a,1513b,0,1,0,3,0,1,0,0,0,0
1305a,1454a,1,3,0,3,0,0,1,1,0,0
0565a,1454b,0,0,0,0,0,0,0,1,0,0
1120a,1513a,0,1,0,0,0,1,0,1,0,0
0331b,1497a,3,3,0,0,0,0,1,3,0,0
1255a,1255c,1,0,0,0,1,0,1,2,1,1
1454b,1481a,1,0,0,2,0,0,1,3,0,0
1391c,1237c,0,0,1,2,0,0,1,0,0,0
1121a,1448b,1,1,0,0,0,0,1,0,0,0
0359a,0319c,0,1,1,0,0,0,0,0,0,0
1254c,1565b,1,0,0,3,2,0,1,1,0,0
0359a,1552c,1,0,0,1,0,1,1,1,0,0
1121a,1343a,0,1,0,3,0,1,0,1,0,0
0379b,1328b,2,1,0,0,0,0,3,1,0,0
1362a,1416a,2,0,0,0,0,1,0,4,0,0
0367a,0477b,0,0,0,1,0,1,0,2,0,0
1391c,1344b,1,3,0,3,0,0,1,1,0,0
1120a,1137c,0,1,0,0,0,0,0,1,0,0
0565a,1309a,2,0,0,3,0,0,1,1,0,0
1362a,1237c,1,0,1,1,0,0,0,1,0,0
0565a,1129b,1,0,0,3,0,0,0,3,1,0
1391c,1534a,0,0,0,1,0,1,0,2,0,0
0458a,0552b,0,1,0,3,0,0,1,0,0,0
0331b,0561a,1,0,0,3,0,1,0,1,0,0
1305a,1230b,0,0,1,3,0,0,1,3,0,0
1194a,1194c,1,0,1,0,0,1,1,1,1,1
1121a,0449c,1,1,0,0,0,1,0,1,0,0
0331b,0335a,2,0,0,2,0,0,1,0,0,0
0565a,1441b,0,1,0,3,2,0,1,1,0,0
0379b,0445a,1,1,0,0,2,0,0,0,0,0
0359a,1180b,1,0,0,0,0,0,1,1,1,0
0577a,0492b,0,1,0,0,0,1,1,2,0,0
1254c,1282b,1,1,0,3,0,0,1,1,0,0
1454b,1521c,2,0,0,1,0,0,0,0,0,0
0491c,0491a,0,1,0,1,0,1,0,2,1,1
1302a,0491c,0,1,0,3,0,0,0,4,0,0
1254c,1475a,0,0,1,0,0,0,0,1,0,0
1489a,1543b,1,0,0,1,0,0,1,0,0,0
1517a,1487a,0,0,0,2,0,1,0,0,0,0
0577a,1119b,1,0,0,3,0,1,0,0,0,0
1489a,1364a,1,0,0,1,2,0,0,3,0,0
1302a,1531a,0,1,0,3,0,1,0,3,0,0
1454b,0555b,1,0,0,3,1,0,1,2,0,0
1302a,1433b,1,0,0,0,2,0,0,1,0,0
1362a,1471b,2,1,0,3,0,0,0,4,0,0
1305a,1303c,2,3,0,0,0,0,0,4,0,0
1489a,1491b,1,0,0,3,0,0,0,1,1,0
1489a,1461b,1,1,0,3,0,1,0,0,0,0
0379b,0491c,1,1,0,0,0,0,0,1,0,0
1489a,1375b,0,3,0,0,0,0,0,3,0,0
1254c,1344b,2,3,0,3,0,0,1,1,0,0
1454b,0584a,1,0,0,2,0,0,1,0,0,0
1517a,1517b,1,0,0,2,0,0,0,1,0,1
1362a,1476a,2,0,0,3,0,1,0,1,1,0
0458a,0491c,0,1,0,0,0,0,1,4,0,0
0367a,1328b,1,1,0,0,0,0,3,2,0,0
1362a,1528c,3,0,0,0,0,0,0,0,0,0
1429b,1429c,2,1,0,3,2,0,0,1,1,1
0379b,1328a,0,0,0,2,0,1,0,3,0,0
0577a,1134b,1,3,0,1,0,0,0,1,0,0
0577a,1498b,0,0,0,1,2,0,0,0,0,0
1229b,0576c,1,3,0,2,0,0,0,0,0,0
0469b,0469c,1,2,0,1,0,0,2,1,0,1
1517a,1445b,0,0,0,1,0,0,0,2,0,0
1254c,1433c,0,3,0,0,0,0,0,1,0,0
1463a,1463b,1,0,0,3,0,1,1,0,1,1
0379b,0301b,2,0,0,2,0,1,0,3,0,0
0367a,1554a,0,0,0,2,0,1,0,3,0,0
0359a,0374b,1,3,0,3,0,0,0,1,0,0
1362a,0544b,1,0,0,0,0,1,0,0,0,0
1254c,1446a,0,0,0,3,0,0,0,1,0,0
0331b,1446a,2,0,0,3,0,0,1,2,0,0
1446a,1382b,1,0,0,3,2,0,1,2,0,0
0359a,0445a,0,1,0,0,2,0,0,1,0,0
0379b,1531b,1,0,0,3,0,1,1,0,0,0
0577a,1153b,2,3,0,3,0,0,1,1,0,0
1121a,0552a,0,0,0,3,0,0,1,1,1,0
1391c,1260c,1,1,0,0,0,0,0,0,0,0
1305a,0307b,2,1,0,0,0,0,1,2,0,0
1229b,1309b,1,1,0,0,0,0,0,2,0,0
1446a,1471c,0,0,0,3,2,1,0,1,0,0
1121a,0335c,1,0,0,3,0,1,1,2,0,0
1229b,1545a,1,0,0,3,0,0,1,0,0,0
0565a,1424a,1,3,0,3,0,0,0,1,0,0
1229b,0570c,2,3,0,2,0,0,0,1,0,0
1517a,0896a,1,0,0,0,0,1,0,1,0,0
0565a,1510c,0,0,0,2,0,0,1,2,0,0
1362a,0319c,1,1,1,3,0,0,0,2,0,0
0458a,1127c,0,3,0,0,0,0,1,2,0,0
1362a,1153a,3,0,0,2,0,0,0,0,0,0
0458a,1442b,0,1,0,3,0,0,0,4,0,0
0359a,1446c,1,0,0,3,0,0,0,1,0,0
0331b,1482b,2,0,0,3,0,0,1,0,0,0
1120a,1303c,1,3,0,3,0,0,0,2,0,0
0367a,1329c,2,0,0,0,0,0,3,4,0,0
1362a,1517c,0,1,0,3,0,0,1,4,0,0
0565a,1540b,1,0,0,3,0,0,0,2,0,0
0359a,1134a,0,1,0,3,0,0,1,2,0,0
1229b,0491b,1,0,0,3,0,1,1,2,0,0
1517a,0560c,1,0,0,1,0,1,1,2,0,0
0359a,1274a,1,0,0,1,0,0,0,1,0,0
1489a,1551c,1,3,0,0,0,0,3,2,0,0
1386a,1521c,1,0,0,2,0,0,1,3,0,0
1391c,0396b,0,0,1,1,0,0,0,2,0,0
1391c,0596a,0,1,0,3,0,0,0,2,0,0
1489a,1335c,1,0,0,0,0,0,2,1,1,0
1454b,1328a,1,0,0,1,0,1,1,0,0,0
0483a,0483b,1,1,0,3,2,1,1,1,0,1
1305a,0307a,1,1,0,3,0,0,0,4,0,0
1446a,1336a,1,0,0,1,0,0,1,2,0,0
1219a,1219b,1,1,0,1,0,0,0,3,0,1
1254c,0396c,2,0,0,0,0,0,2,1,0,0
1254c,1146a,1,3,0,0,0,0,0,1,0,0
1446a,0492b,1,1,0,3,0,1,0,1,0,0
0565a,1518a,0,1,0,0,0,0,1,0,0,0
1517a,1475a,1,0,1,1,0,0,1,0,0,0
1517a,1335a,0,0,0,1,0,1,0,1,0,0
1454b,1268a,0,0,0,3,2,0,1,4,0,0
0577a,0491a,0,0,0,1,0,1,0,1,1,0
0359a,0577b,0,0,1,3,0,0,1,0,0,0
1391c,1471b,1,1,0,0,0,0,1,3,0,0
1305a,0349a,2,0,0,1,0,1,0,1,0,0
1120a,1563a,2,0,0,0,0,1,0,2,0,0
1229b,0560b,1,0,0,3,0,0,1,2,1,0
1302a,1458a,2,0,0,0,0,0,1,1,0,0
1517a,0597b,0,3,0,2,0,1,0,1,0,0
1120a,1314a,1,0,0,2,0,1,0,2,0,0
1489a,0600c,2,0,0,0,0,0,1,0,0,0
1362a,1097a,0,1,0,3,0,0,0,4,0,0
1254c,1370c,2,0,0,1,0,0,0,0,0,0
1362a,1508b,2,0,0,3,0,1,1,0,1,0
1517a,0458b,1,1,0,2,0,0,1,1,0,0
1446a,1260a,1,0,0,2,0,0,1,2,0,0
0359a,1255c,0,0,0,0,1,0,0,0,0,0
1446a,1336c,1,0,0,3,0,1,1,2,0,0
1517a,0576c,0,3,0,0,0,0,0,0,0,0
0331b,1393a,1,3,0,0,0,0,0,4,0,0
1121a,0301a,1,1,0,3,0,0,1,3,0,0
1454b,1364c,0,1,0,3,0,0,0,3,0,0
0565a,0301a,1,1,0,3,0,0,0,3,0,0
1120a,1335c,0,0,0,0,0,0,2,1,1,0
1120a,1458b,1,0,0,3,0,0,1,0,1,0
1454b,1510a,1,0,0,3,0,1,1,3,0,0
1229b,1453c,1,0,0,3,0,0,0,0,1,0
1302a,1446c,1,0,0,0,0,0,0,3,0,0
0379b,0538c,1,1,0,0,0,0,2,2,0,0
1254c,1362a,2,0,0,3,0,0,1,1,0,0
1517a,1450b,0,1,0,2,0,1,0,1,0,0
1391c,1484b,1,0,0,0,0,1,0,1,1,0
0577a,1547c,0,1,0,3,0,1,0,1,0,0
1552a,1552b,1,1,0,2,0,1,0,0,1,1
0359a,1484b,1,0,0,0,0,1,1,0,1,0
0565a,1468c,1,1,0,0,0,0,1,3,0,0
1517a,0538b,1,0,0,2,0,1,2,1,0,0
1362a,0451a,1,0,0,3,0,1,0,0,0,0
1229b,0307a,1,1,0,0,0,0,0,2,0,0
0577a,0422a,1,0,0,0,0,1,0,1,0,0
1229b,0483a,1,1,0,0,0,0,0,1,1,0
1446a,1442c,0,0,0,3,2,0,1,0,1,0
1229b,1445a,1,0,0,0,0,0,0,1,0,0
1302a,0365a,2,1,0,3,0,0,0,1,0,0
1302a,1255b,1,0,0,2,0,0,1,4,0,0
0359a,1521c,2,0,0,2,0,0,1,2,0,0
1120a,1417c,1,0,0,0,0,0,1,0,1,0
1254c,0337a,1,0,0,3,0,0,2,1,1,0
1305a,1300a,0,0,0,1,0,0,0,1,0,0
1446a,1039c,1,3,0,3,0,0,2,1,0,0
0359a,0333b,0,0,0,0,0,1,1,1,0,0
0577a,1468b,1,0,0,2,0,0,1,2,0,0
1362a,1455c,1,0,0,0,0,0,1,3,0,0
1517a,1375a,1,1,0,0,0,0,0,1,0,0
0458a,1482a,0,3,0,3,0,0,2,1,0,0
1391c,0321b,1,1,0,3,0,0,0,3,0,0
1517a,1510a,1,0,0,1,0,1,0,1,0,0
1229b,1336b,2,0,0,0,0,1,0,2,0,0
0458a,0552a,0,0,0,0,0,0,0,2,1,0
1489a,1545c,1,0,0,0,0,1,0,1,0,0
0379b,1442c,2,0,0,0,2,0,0,1,1,0
0331b,1475b,0,0,1,3,0,0,0,3,0,0
1446a,1502b,2,3,0,0,0,0,1,2,0,0
1446a,1475b,2,0,1,0,0,0,1,1,0,0
0565a,0336a,1,1,0,0,0,0,0,2,0,0
1489a,0575c,1,0,0,2,0,1,0,0,0,0
1454b,0539b,1,0,0,3,2,0,1,2,0,0
1362a,1487a,1,0,0,0,0,1,0,2,0,0
0367a,1300a,1,0,0,1,0,0,0,3,0,0
1454b,0538c,0,1,0,3,0,0,1,1,0,0
0560c,0560a,1,3,0,0,2,1,1,3,0,1
1454b,0539a,0,3,0,0,0,0,0,2,0,0
1121a,1413b,2,0,0,3,0,1,0,1,0,0
1254c,0537a,2,0,0,3,0,0,1,0,0,0
0331b,1417c,2,0,0,3,0,0,1,2,1,0
1485a,1485c,0,0,0,3,0,1,1,1,0,1
1121a,1374b,1,0,0,3,0,0,2,1,1,0
1517a,1551b,1,0,0,1,0,1,1,1,1,0
0331b,0461a,0,0,0,3,2,0,0,0,0,0
1446a,1227b,2,0,0,0,0,1,1,2,0,0
1305a,1382c,1,1,0,0,0,0,0,1,0,0
0367a,0411a,1,0,0,0,0,1,1,0,0,0
1121a,0379b,1,0,0,3,0,0,0,2,0,0
1229b,0538a,1,0,1,0,0,0,1,2,0,0
1454b,0515a,1,0,0,0,0,0,1,2,1,0
1305a,1543b,1,0,0,2,0,0,1,0,0,0
0577a,0451a,0,0,0,0,0,1,0,1,0,0
0577a,1508b,1,0,0,0,0,1,1,1,1,0
1305a,1545a,1,0,0,0,0,0,1,2,0,0
0577a,0381a,1,1,0,3,0,0,0,2,0,0
0373b,0373c,1,1,0,2,0,2,1,4,1,1
1446a,0338a,1,3,0,3,0,1,1,1,0,0
1446a,1442b,1,1,0,0,0,0,0,2,0,0
1391c,1413a,0,0,0,1,0,1,1,0,0,0
1489a,1442b,1,1,0,0,0,0,1,4,0,0
1362a,0458c,0,1,0,3,0,0,0,3,0,0
0379b,0354b,0,0,0,0,0,1,1,1,0,0
1454b,0301a,1,1,0,3,0,0,0,4,0,0
1121a,1516b,0,0,0,2,0,1,0,0,0,0
1517a,1393b,0,0,0,2,2,0,0,1,0,0
1267a,1267b,0,1,0,2,0,0,2,1,1,1
1489a,1328c,0,0,0,0,0,0,2,1,1,0
0577a,1236b,1,3,0,0,0,0,1,1,0,0
0458a,1531b,0,0,0,3,0,1,0,3,0,0
1454b,1517c,1,1,0,3,0,0,0,4,0,0
1229b,1284a,1,0,0,3,0,0,1,2,0,0
1254c,1508b,0,0,0,0,0,1,0,1,1,0
1120a,1386c,1,0,0,0,0,0,0,0,0,0
1454b,0536b,1,1,0,1,0,0,1,3,0,0
0458a,1487a,0,0,0,3,0,1,1,2,0,0
1446a,1149b,1,3,0,0,0,0,0,2,0,0
0375a,0375b,2,3,1,2,2,0,0,2,1,1
1489a,0349b,1,0,0,0,0,0,3,1,0,0
1229b,1528c,1,0,0,0,0,0,0,2,0,0
0458a,1134b,1,3,0,1,0,0,1,2,0,0
1517a,0579a,1,1,0,2,0,0,0,1,0,0
0359a,1481b,0,0,0,1,0,0,1,2,0,0
1302a,0355c,1,0,0,2,0,1,0,1,0,0
1121a,1551a,2,0,0,3,0,0,3,2,0,0
1305a,1309a,1,0,0,0,0,0,0,2,0,0
1302a,1545b,0,0,0,3,2,0,0,1,0,0
1391c,1300c,1,0,0,0,0,0,0,0,0,0
1446a,0363c,0,0,0,3,0,0,2,2,0,0
1489a,1431c,2,0,0,0,0,1,1,4,0,0
0458a,1521a,0,1,0,0,0,0,0,1,0,0
1121a,0365b,0,0,0,0,2,0,0,1,1,0
1517a,1528c,2,0,0,2,0,0,0,2,0,0
1517a,0424c,0,0,0,1,0,0,3,1,0,0
1517a,1257b,1,3,0,1,0,0,0,1,0,0
1229b,1458c,0,3,0,0,0,0,0,2,0,0
0577a,1329b,1,0,0,3,0,0,3,1,0,0
1446a,0335c,2,0,0,3,0,1,0,1,0,0
1446a,1284a,1,0,0,3,0,0,0,2,0,0
1254c,1513a,1,1,0,3,0,1,1,2,0,0
1254c,1134c,1,0,0,0,0,0,2,3,0,0
1121a,0496c,1,3,0,0,0,0,0,0,0,0
0359a,1426b,0,0,0,0,0,1,0,2,0,0
0331b,1231c,2,3,0,3,0,0,1,3,0,0
1454b,1531a,0,1,0,3,0,1,1,3,0,0
1446a,1134a,1,1,0,0,0,0,0,2,0,0
0331b,1248c,2,0,0,1,0,0,1,2,0,0
1121a,0355c,1,0,0,2,0,1,0,0,0,0
1362a,1231c,2,3,0,0,0,0,1,3,0,0
1121a,1483a,0,0,0,0,0,1,0,2,0,0
0379b,1516a,1,1,0,0,0,0,1,2,0,0
1446a,0531c,0,3,0,2,0,0,1,1,0,0
1362a,0472b,1,0,0,3,0,1,1,2,0,0
0565a,0365a,2,1,0,3,0,0,1,0,0,0
1454b,0334b,0,1,0,3,0,0,2,1,0,0
1386a,0349b,1,0,0,3,0,0,3,2,0,0
0577a,0472c,0,0,0,1,0,0,3,1,0,0
1386a,1097a,2,1,0,0,0,0,0,1,0,0
0331b,1119a,2,0,0,0,2,0,0,1,0,0
1120a,1260b,0,0,0,2,0,1,1,2,0,0
1229b,1302b,2,0,0,3,0,0,0,0,0,0
1386a,1329b,0,0,0,3,0,0,3,3,0,0
1302a,1492a,1,0,0,0,0,1,0,0,0,0
0379b,1231a,2,1,0,0,0,0,1,3,0,0
0331b,0349a,0,0,0,1,0,1,0,1,0,0
0549b,0549c,3,0,1,1,1,0,0,0,0,1
1489a,1204a,1,1,0,3,0,0,1,0,0,0
1229b,1398c,1,0,0,3,0,0,2,1,1,0
1386a,0539c,1,0,0,0,0,0,3,3,0,0
0458a,1563a,2,0,0,3,0,1,1,0,0,0
1489a,1446c,2,0,0,0,0,0,0,3,0,0
1302a,1230a,2,0,0,3,0,0,0,3,0,0
0577a,1453b,1,0,0,3,0,0,1,1,0,0
1446a,1531c,2,0,0,3,0,1,0,0,0,0
1305a,0552a,1,0,0,0,0,0,1,2,1,0
1121a,1119c,0,0,0,0,0,0,1,1,1,0
1386a,1520c,1,0,0,3,1,0,0,2,0,0
0458a,1430a,0,0,0,0,0,1,2,3,0,0
1254c,0562c,2,1,0,3,0,1,1,1,0,0
0359a,1230b,1,0,1,3,0,0,1,1,0,0
1362a,1360b,1,1,0,3,0,0,0,2,0,0
1517a,0334b,0,1,0,1,0,0,3,1,0,0
0379b,1463b,0,0,0,3,0,1,0,2,0,0
1229b,1498b,1,0,0,2,2,0,0,1,0,0
1517a,1393c,1,3,0,1,0,0,1,0,0,0
1454b,1091b,1,0,0,3,0,0,1,1,1,0
0331b,0531c,2,3,0,1,0,0,0,3,0,0
1386a,1257b,2,3,0,0,0,0,0,0,0,0
0577a,0600c,1,0,0,3,0,0,1,1,0,0
0565a,1127a,1,0,0,0,0,0,0,2,0,0
0331b,1475a,2,0,1,0,0,0,1,2,0,0
1454b,0536a,0,0,0,3,0,1,1,4,0,0
0336a,0336c,2,0,0,1,0,0,1,2,1,1
0577a,0565b,0,0,0,0,0,0,1,2,0,0
1446a,0322b,0,0,0,0,1,0,1,1,0,0
0379b,1274a,2,0,0,1,0,0,0,0,0,0
1386a,0354b,2,0,0,0,0,1,1,1,0,0
1305a,1481a,2,0,0,1,0,0,0,3,0,0
0565a,1119c,0,0,0,0,0,0,0,1,1,0
1362a,1268c,1,0,0,0,0,1,0,4,0,0
0458a,1455a,1,0,0,0,0,0,0,2,0,0
0458a,1543a,1,0,0,0,0,0,1,4,0,0
0376c,0376b,1,1,0,2,3,1,1,2,1,1
0458a,1452b,1,1,0,3,0,0,1,2,0,0
0331b,1134b,0,3,0,1,0,0,0,2,0,0
0367a,1378b,1,0,0,3,0,0,1,1,0,0
1454b,1320c,0,1,0,3,0,0,1,3,0,0
0359a,0411a,1,0,0,0,0,1,1,2,0,0
0565a,1450b,0,1,0,0,0,1,1,2,0,0
0565a,0321b,1,1,0,0,0,0,0,3,0,0
1454b,1174a,1,0,0,2,0,1,1,4,0,0
1121a,0472a,1,0,0,0,0,1,0,1,0,0
1362a,1432a,1,3,0,3,0,1,0,1,0,0
1489a,1531a,1,1,0,3,0,1,0,3,0,0
0359a,1243a,1,1,0,3,0,0,1,1,0,0
1254c,1131a,0,0,0,1,0,1,1,1,0,0
1229b,1341a,1,1,0,3,0,0,0,0,0,0
1254c,0538a,1,0,1,3,0,0,0,3,0,0
1489a,1432c,1,1,0,3,0,0,0,2,0,0
0359a,1248b,1,0,0,1,0,0,0,2,0,0
1517a,1248c,1,0,0,0,0,0,1,0,0,0
1302a,1516b,0,0,0,2,0,1,0,1,0,0
1489a,0366a,1,3,0,0,0,0,0,3,0,0
1120a,0553b,0,0,0,3,2,0,1,1,1,0
0458a,1230a,2,0,0,0,0,0,1,3,0,0
0331b,1445c,1,0,0,0,0,1,0,0,0,0
0379b,1534a,1,0,0,1,0,1,1,0,0,0
1489a,1370a,1,0,0,0,2,0,0,1,0,0
1305a,0411c,1,0,0,3,0,1,0,4,0,0
1386a,0334b,1,1,0,0,0,0,3,2,0,0
0331b,1375c,0,3,0,0,0,0,0,0,0,0
1362a,1343b,1,0,0,3,0,1,1,4,0,0
0577a,1520c,0,0,0,3,1,0,0,0,0,0
0367a,1134c,0,0,0,0,0,0,3,0,0,0
0458a,0306b,0,0,1,2,0,0,1,2,0,0
1489a,1458a,1,0,0,0,0,0,1,1,0,0
0331b,1344b,0,3,0,3,0,0,0,2,0,0
1362a,0575c,1,0,0,2,0,1,0,0,0,0
1362a,1393b,1,0,0,0,2,0,0,3,0,0
1446a,1492b,1,1,0,3,0,0,1,2,0,0
0379b,0536a,1,0,0,0,0,1,0,1,0,0
0379b,1430a,1,0,0,0,0,1,3,0,0,0
0577a,1370b,1,1,0,0,0,0,0,2,0,0
0331b,1257a,1,0,0,2,0,1,0,3,0,0
1446a,1137b,2,0,0,0,0,1,1,2,0,0
1302a,1413a,0,0,0,2,0,1,0,1,0,0
1362a,0538a,1,0,1,0,0,0,1,4,0,0
1302a,1417c,1,0,0,0,0,0,1,2,1,0
1446a,1490b,0,1,0,0,0,1,1,0,0,0
1302a,0422a,1,0,0,3,0,1,0,0,0,0
0359a,0552c,1,1,0,0,0,0,0,0,0,0
1446a,0539a,1,3,0,0,0,0,0,0,0,0
1386a,0483a,1,1,0,3,0,0,0,2,1,0
1305a,1517a,1,0,0,1,0,0,0,2,0,0
1302a,1134b,1,3,0,2,0,0,0,2,0,0
1489a,1039c,1,3,0,3,0,0,3,1,0,0
1305a,1336a,1,0,0,2,0,0,0,0,0,0
1391c,1534b,1,0,0,3,0,0,0,0,0,0
1391c,1365c,0,1,0,1,0,0,0,1,0,0
1362a,0560a,1,3,0,3,2,0,0,3,0,0
1302a,0431c,0,1,0,3,0,0,2,3,0,0
0577a,1455b,0,0,0,1,0,0,0,1,0,0
1120a,1510a,1,0,0,3,0,1,0,1,0,0
1229b,1252a,2,0,0,0,0,1,0,1,0,0
1489a,1300c,2,0,0,3,0,0,1,1,0,0
0565a,1289b,1,3,0,0,0,0,1,1,0,0
0458a,1502b,1,3,0,3,0,0,1,4,0,0
0367a,0577b,0,0,1,3,0,0,1,2,0,0
0458a,1119c,0,0,0,3,0,0,0,2,1,0
1120a,0354b,1,0,0,3,0,1,1,2,0,0
1391c,1411a,0,1,0,1,0,0,0,0,0,0
1254c,1440c,1,3,0,1,0,1,1,1,0,0
1489a,1486a,0,1,0,3,0,0,0,1,0,0
0555c,0555a,2,4,1,1,2,0,3,0,1,1
0379b,0531a,1,1,0,1,0,0,0,0,0,0
0458a,0600b,2,0,0,3,0,0,1,1,0,0
1305a,1219a,2,0,0,1,0,1,0,0,0,0
0565a,1452b,1,1,0,0,0,0,1,1,0,0
1121a,1364a,0,0,0,1,2,0,0,2,0,0
0458a,1491b,0,0,0,0,0,0,1,1,1,0
1489a,1391b,2,3,0,3,0,0,1,4,0,0
0331b,1494b,1,0,0,0,0,1,1,4,0,0
0565a,1365a,1,3,0,0,0,1,1,2,0,0
1254c,1521a,1,1,0,0,0,0,0,0,0,0
1362a,1538a,2,0,0,0,0,1,1,2,1,0
1181b,1181c,0,1,1,2,2,2,1,4,0,1
0458a,0396c,1,0,0,0,0,0,2,2,0,0
0379b,1552a,0,1,0,1,0,0,1,2,0,0
0379b,1257a,1,0,0,2,0,1,0,0,0,0
1391c,0503a,0,0,0,0,0,1,1,1,0,0
0577a,1520a,1,1,0,3,0,0,0,1,0,0
1121a,1518a,0,1,0,0,0,0,0,0,0,0
1454b,1431c,1,0,0,0,0,1,0,4,0,0
1302a,1096a,0,0,0,2,0,1,0,4,0,0
1305a,1386b,2,0,0,0,0,0,0,1,0,0
0565a,1411b,1,0,0,0,0,1,0,0,0,0
0359a,1502b,1,3,0,3,0,0,0,2,0,0
0359a,0449c,1,1,0,3,0,1,0,2,0,0
0577a,1491c,1,0,0,1,0,0,1,1,0,0
1446a,1516b,1,0,0,2,0,1,1,1,0,0
1517a,1260a,2,0,0,0,0,0,0,2,0,0
1120a,1520c,0,0,0,0,1,0,0,1,0,0
1446a,0314b,1,1,0,3,0,0,1,0,0,0
1547a,1547b,0,4,0,0,0,0,0,0,0,1
1121a,0306a,1,0,0,1,0,0,0,0,0,0
1446a,1488c,2,1,0,3,0,0,1,1,0,0
1454b,0531b,0,1,0,0,0,1,1,2,0,0
1489a,1300b,1,0,0,3,0,1,0,2,0,0
1386a,0374c,1,0,0,3,0,0,3,3,0,0
1362a,0372a,2,0,0,0,0,1,0,1,1,0
1254c,0477b,1,0,0,1,0,1,1,1,0,0
1121a,1513a,0,1,0,0,0,1,0,2,0,0
1305a,1513a,1,1,0,3,0,1,0,3,0,0
1121a,1455a,1,0,0,3,0,0,1,1,0,0
1386a,0307a,1,1,0,3,0,0,0,1,0,0
0458a,1123b,2,1,0,0,0,0,0,1,0,0
1517a,1563a,2,0,0,2,0,1,0,2,0,0
1229b,1554a,1,0,0,1,0,1,0,1,0,0
0379b,1471b,2,1,0,0,0,0,0,1,0,0
1305a,1257a,1,0,0,2,0,1,0,3,0,0
1153a,1153c,2,0,0,1,1,0,0,1,0,1
1120a,0597c,1,3,0,3,0,0,1,1,0,0
1120a,0896c,1,0,0,3,0,1,1,2,0,0
1305a,1471b,0,1,0,0,0,0,0,4,0,0
1254c,1543a,2,0,0,0,0,0,1,3,0,0
1121a,1482a,0,3,0,0,0,0,3,0,0,0
1517a,0538a,0,0,1,2,0,0,1,2,0,0
1391c,1417c,1,0,0,3,0,0,0,1,1,0
1302a,0577b,0,0,1,0,0,0,1,2,0,0
1489a,1320b,2,0,0,3,0,1,0,0,0,0
0458a,1234a,1,3,0,3,0,0,1,3,0,0
1517a,1382b,0,0,0,1,2,0,0,2,0,0
1121a,1176b,1,3,0,2,0,0,0,1,0,0
0331b,0600c,0,0,0,3,0,0,1,0,0,0
0510c,0510b,3,0,0,2,2,2,2,3,1,1
0577a,0354b,1,0,0,0,0,1,1,3,0,0
0367a,0570c,1,3,0,1,0,0,0,3,0,0
0577a,0579c,0,0,0,0,0,0,1,1,1,0
0359a,0445b,1,0,0,3,0,1,1,1,1,0
1414b,1414c,1,4,1,1,3,0,0,1,0,1
0367a,1137a,1,0,0,0,0,1,0,3,0,0
0577a,0331b,1,0,0,0,0,0,0,1,0,0
1461c,1461a,1,4,0,2,0,1,0,2,0,1
0367a,1430a,0,0,0,0,0,1,3,1,0,0
1517a,1432c,0,1,0,1,0,0,0,0,0,0
1164c,1164a,1,0,1,1,0,2,1,1,0,1
0331b,1123b,3,1,0,0,0,0,1,1,0,0
1417b,1417a,2,3,1,0,0,0,1,0,0,1
1120a,1146c,1,1,0,0,0,0,1,2,0,0
1229b,0336a,0,1,0,0,0,0,1,1,0,0
0458a,1152b,0,0,0,1,0,1,1,3,0,0
1120a,1127a,1,0,0,0,0,0,1,1,0,0
0379b,1268b,2,0,0,0,0,0,1,0,1,0
0331b,0472a,0,0,0,3,0,1,0,0,0,0
1476a,1476c,0,1,0,3,2,1,1,0,0,1
0331b,1222c,3,0,0,0,0,0,1,2,1,0
1259a,1259b,0,4,1,3,0,2,1,1,1,1
1121a,1518c,0,0,0,3,0,1,0,0,0,0
1440c,1440b,2,0,1,1,2,1,0,2,1,1
0331b,1127a,2,0,0,3,0,0,1,3,0,0
1518c,1518a,0,1,0,3,0,1,0,0,0,1
1391c,1370a,0,0,0,3,2,0,1,0,0,0
1454b,0561b,1,0,0,0,0,0,1,4,0,0
1446a,1543a,2,0,0,3,0,0,1,2,0,0
1391c,1481c,0,0,0,3,0,1,1,1,0,0
0367a,0555c,1,1,0,1,0,0,0,0,0,0
0379b,1393a,1,3,0,0,0,0,0,1,0,0
1454b,1097a,1,1,0,3,0,0,1,4,0,0
0440c,0440b,1,3,0,2,2,1,1,4,1,1
0359a,1452b,1,1,0,3,0,0,0,0,0,0
1391c,1335b,0,1,0,0,0,0,2,1,0,0
1254c,1481a,2,0,0,1,0,0,1,2,0,0
0565a,1458a,2,0,0,0,0,0,0,0,0,0
1120a,0560b,2,0,0,3,0,0,1,2,1,0
0367a,1471b,1,1,0,0,0,0,0,0,0,0
0379b,0351c,2,1,0,0,0,0,1,1,0,0
1302a,1237c,0,0,1,1,0,0,0,1,0,0
0555b,0555a,0,3,1,2,1,0,3,2,1,1
0331b,0456b,3,0,0,1,0,0,0,1,1,0
0331b,0321a,1,0,0,3,0,1,1,2,1,0
1120a,1248a,0,0,0,0,0,0,1,2,0,0
1489a,1394a,1,0,0,0,0,0,1,1,1,0
1229b,1534b,0,0,0,0,0,0,1,1,0,0
0367a,1341b,0,3,0,0,0,1,0,2,0,0
1229b,1360b,1,1,0,3,0,0,0,0,0,0
0565a,1236a,1,1,0,0,0,0,1,2,0,0
0359a,1127b,1,0,0,0,0,0,1,2,0,0
1391c,1365b,2,3,0,3,0,0,0,1,0,0
